Time (s),Pack Current (A),Mode,Cell 1 Voltage (V),Cell 1 SoC (%),Cell 1 Balancing Active,Cell 2 Voltage (V),Cell 2 SoC (%),Cell 2 Balancing Active,Cell 3 Voltage (V),Cell 3 SoC (%),Cell 3 Balancing Active,Cell 4 Voltage (V),Cell 4 SoC (%),Cell 4 Balancing Active
3093,1.5,CC,3.84774999999998,66.54999999999599,0.0,3.8355102040816185,62.60204081632368,0.0,3.8618137254901947,70.53921568627433,0.0,3.837828629032256,63.9657258064512,0.0
3094,1.5,CC,3.847833333333313,66.56666666666266,0.0,3.835595238095224,62.619047619044764,0.0,3.861944444444443,70.55555555555539,0.0,3.8379126344086,63.98252688172001,0.0
3095,1.5,CC,3.8479166666666464,66.58333333332932,0.0,3.8356802721088297,62.63605442176585,0.0,3.8620751633986914,70.57189542483643,0.0,3.837996639784944,63.99932795698883,0.0
3096,1.5,CC,3.84799999999998,66.59999999999599,0.0,3.835765306122435,62.65306122448694,0.0,3.86220588235294,70.58823529411747,0.0,3.838080645161288,64.01612903225764,0.0
3097,1.5,CC,3.848083333333313,66.61666666666265,0.0,3.8358503401360404,62.670068027208025,0.0,3.862336601307188,70.60457516339852,0.0,3.838164650537632,64.03293010752645,0.0
3098,1.5,CC,3.8481666666666463,66.63333333332932,0.0,3.8359353741496456,62.68707482992911,0.0,3.8624673202614366,70.62091503267956,0.0,3.838248655913976,64.04973118279527,0.0
3099,1.5,CC,3.8482499999999797,66.64999999999598,0.0,3.836020408163251,62.7040816326502,0.0,3.8625980392156847,70.63725490196062,0.0,3.8383326612903206,64.06653225806409,0.0
3100,1.5,CC,3.848333333333313,66.66666666666265,0.0,3.836105442176857,62.721088435371286,0.0,3.862728758169933,70.65359477124166,0.0,3.8384166666666646,64.08333333333289,0.0
3101,1.5,CC,3.8484166666666466,66.68333333332932,0.0,3.836190476190462,62.73809523809237,0.0,3.8628594771241818,70.6699346405227,0.0,3.8385006720430086,64.1001344086017,0.0
3102,1.5,CC,3.8484999999999796,66.69999999999597,0.0,3.8362755102040675,62.75510204081346,0.0,3.86299019607843,70.68627450980375,0.0,3.8385846774193526,64.11693548387052,0.0
3103,1.5,CC,3.848583333333313,66.71666666666263,0.0,3.836360544217673,62.77210884353455,0.0,3.8631209150326784,70.70261437908479,0.0,3.8386686827956966,64.13373655913934,0.0
3104,1.5,CC,3.8486666666666465,66.7333333333293,0.0,3.8364455782312783,62.78911564625563,0.0,3.8632516339869265,70.71895424836583,0.0,3.8387526881720406,64.15053763440814,0.0
3105,1.5,CC,3.8487499999999795,66.74999999999596,0.0,3.836530612244884,62.80612244897672,0.0,3.863382352941175,70.73529411764689,0.0,3.8388366935483846,64.16733870967695,0.0
3106,1.5,CC,3.848833333333313,66.76666666666263,0.0,3.836615646258489,62.82312925169781,0.0,3.8635130718954236,70.75163398692793,0.0,3.8389206989247286,64.18413978494577,0.0
3107,1.5,CC,3.8489166666666463,66.7833333333293,0.0,3.8367006802720947,62.84013605441889,0.0,3.8636437908496717,70.76797385620898,0.0,3.839004704301073,64.20094086021459,0.0
3108,1.5,CC,3.8489999999999798,66.79999999999596,0.0,3.8367857142857003,62.85714285713998,0.0,3.8637745098039202,70.78431372549002,0.0,3.839088709677417,64.2177419354834,0.0
3109,1.5,CC,3.849083333333313,66.81666666666263,0.0,3.8368707482993054,62.87414965986107,0.0,3.8639052287581683,70.80065359477106,0.0,3.839172715053761,64.2345430107522,0.0
3110,1.5,CC,3.849166666666646,66.83333333332929,0.0,3.836955782312911,62.89115646258215,0.0,3.864035947712417,70.81699346405212,0.0,3.839256720430105,64.25134408602102,0.0
3111,1.5,CC,3.8492499999999796,66.84999999999596,0.0,3.8370408163265166,62.908163265303244,0.0,3.8641666666666654,70.83333333333316,0.0,3.839340725806449,64.26814516128984,0.0
3112,1.5,CC,3.849333333333313,66.86666666666262,0.0,3.8371258503401218,62.92517006802433,0.0,3.8642973856209135,70.8496732026142,0.0,3.839424731182793,64.28494623655865,0.0
3113,1.5,CC,3.849416666666646,66.88333333332929,0.0,3.8372108843537274,62.94217687074541,0.0,3.864428104575162,70.86601307189525,0.0,3.839508736559137,64.30174731182746,0.0
3114,1.5,CC,3.8494999999999795,66.89999999999596,0.0,3.8372959183673325,62.9591836734665,0.0,3.86455882352941,70.8823529411763,0.0,3.839592741935481,64.31854838709627,0.0
3115,1.5,CC,3.849583333333313,66.91666666666262,0.0,3.837380952380938,62.97619047618759,0.0,3.8646895424836587,70.89869281045735,0.0,3.8396767473118256,64.33534946236509,0.0
3116,1.5,CC,3.8496666666666464,66.93333333332929,0.0,3.8374659863945437,62.993197278908674,0.0,3.8648202614379072,70.91503267973839,0.0,3.8397607526881696,64.3521505376339,0.0
3117,1.5,CC,3.8497499999999794,66.94999999999595,0.0,3.837551020408149,63.01020408162976,0.0,3.8649509803921553,70.93137254901943,0.0,3.8398447580645136,64.36895161290272,0.0
3118,1.5,CC,3.849833333333313,66.9666666666626,0.0,3.8376360544217545,63.02721088435085,0.0,3.865081699346404,70.94771241830048,0.0,3.8399287634408577,64.38575268817152,0.0
3119,1.5,CC,3.8499166666666462,66.98333333332927,0.0,3.83772108843536,63.044217687071935,0.0,3.865212418300652,70.96405228758152,0.0,3.8400127688172017,64.40255376344034,0.0
3120,1.5,CC,3.8499999999999797,66.99999999999594,0.0,3.8378061224489652,63.06122448979302,0.0,3.8653431372549005,70.98039215686256,0.0,3.8400967741935457,64.41935483870915,0.0
3121,1.5,CC,3.8500833333333127,67.0166666666626,0.0,3.837891156462571,63.07823129251411,0.0,3.865473856209149,70.99673202614362,0.0,3.8401807795698897,64.43615591397797,0.0
3122,1.5,CC,3.850166666666646,67.03333333332927,0.0,3.837976190476176,63.095238095235196,0.0,3.865604575163397,71.01307189542466,0.0,3.8402647849462337,64.45295698924679,0.0
3123,1.5,CC,3.8502499999999795,67.04999999999593,0.0,3.8380612244897816,63.11224489795628,0.0,3.8657352941176457,71.02941176470571,0.0,3.840348790322578,64.46975806451559,0.0
3124,1.5,CC,3.850333333333313,67.0666666666626,0.0,3.838146258503387,63.12925170067737,0.0,3.865866013071894,71.04575163398675,0.0,3.840432795698922,64.4865591397844,0.0
3125,1.5,CC,3.850416666666646,67.08333333332926,0.0,3.8382312925169924,63.14625850339846,0.0,3.8659967320261424,71.0620915032678,0.0,3.840516801075266,64.50336021505322,0.0
3126,1.5,CC,3.8504999999999794,67.09999999999593,0.0,3.838316326530598,63.16326530611954,0.0,3.866127450980391,71.07843137254885,0.0,3.84060080645161,64.52016129032204,0.0
3127,1.5,CC,3.850583333333313,67.1166666666626,0.0,3.8384013605442036,63.180272108840626,0.0,3.866258169934639,71.09477124182989,0.0,3.840684811827954,64.53696236559084,0.0
3128,1.5,CC,3.8506666666666463,67.13333333332926,0.0,3.8384863945578087,63.19727891156172,0.0,3.8663888888888875,71.11111111111093,0.0,3.840768817204298,64.55376344085965,0.0
3129,1.5,CC,3.8507499999999792,67.14999999999593,0.0,3.8385714285714143,63.2142857142828,0.0,3.8665196078431356,71.12745098039198,0.0,3.840852822580642,64.57056451612847,0.0
3130,1.5,CC,3.8508333333333127,67.16666666666259,0.0,3.8386564625850195,63.23129251700389,0.0,3.866650326797384,71.14379084967302,0.0,3.840936827956986,64.58736559139729,0.0
3131,1.5,CC,3.850916666666646,67.18333333332926,0.0,3.838741496598625,63.24829931972498,0.0,3.8667810457516327,71.16013071895408,0.0,3.8410208333333307,64.6041666666661,0.0
3132,1.5,CC,3.8509999999999796,67.19999999999592,0.0,3.8388265306122307,63.26530612244606,0.0,3.866911764705881,71.17647058823512,0.0,3.8411048387096747,64.6209677419349,0.0
3133,1.5,CC,3.8510833333333125,67.21666666666259,0.0,3.838911564625836,63.28231292516715,0.0,3.8670424836601294,71.19281045751616,0.0,3.8411888440860187,64.63776881720372,0.0
3134,1.5,CC,3.851166666666646,67.23333333332924,0.0,3.8389965986394414,63.29931972788824,0.0,3.8671732026143775,71.20915032679721,0.0,3.8412728494623627,64.65456989247254,0.0
3135,1.5,CC,3.8512499999999794,67.24999999999591,0.0,3.8390816326530466,63.316326530609324,0.0,3.867303921568626,71.22549019607825,0.0,3.8413568548387067,64.67137096774135,0.0
3136,1.5,CC,3.851333333333313,67.26666666666257,0.0,3.839166666666652,63.33333333333041,0.0,3.8674346405228746,71.2418300653593,0.0,3.8414408602150507,64.68817204301016,0.0
3137,1.5,CC,3.851416666666646,67.28333333332924,0.0,3.839251700680258,63.3503401360515,0.0,3.8675653594771227,71.25816993464035,0.0,3.8415248655913947,64.70497311827897,0.0
3138,1.5,CC,3.8514999999999793,67.2999999999959,0.0,3.839336734693863,63.367346938772585,0.0,3.867696078431371,71.27450980392139,0.0,3.8416088709677387,64.72177419354779,0.0
3139,1.5,CC,3.8515833333333127,67.31666666666257,0.0,3.8394217687074685,63.38435374149367,0.0,3.8678267973856193,71.29084967320244,0.0,3.841692876344083,64.7385752688166,0.0
3140,1.5,CC,3.851666666666646,67.33333333332924,0.0,3.839506802721074,63.40136054421476,0.0,3.867957516339868,71.30718954248348,0.0,3.841776881720427,64.75537634408542,0.0
3141,1.5,CC,3.851749999999979,67.3499999999959,0.0,3.8395918367346793,63.418367346935845,0.0,3.8680882352941164,71.32352941176453,0.0,3.841860887096771,64.77217741935422,0.0
3142,1.5,CC,3.8518333333333126,67.36666666666257,0.0,3.839676870748285,63.43537414965693,0.0,3.8682189542483645,71.33986928104558,0.0,3.841944892473115,64.78897849462304,0.0
3143,1.5,CC,3.851916666666646,67.38333333332923,0.0,3.83976190476189,63.45238095237802,0.0,3.868349673202613,71.35620915032662,0.0,3.8420288978494592,64.80577956989185,0.0
3144,1.5,CC,3.8519999999999794,67.3999999999959,0.0,3.8398469387754957,63.469387755099106,0.0,3.868480392156861,71.37254901960766,0.0,3.8421129032258032,64.82258064516067,0.0
3145,1.5,CC,3.8520833333333124,67.41666666666256,0.0,3.8399319727891013,63.48639455782019,0.0,3.8686111111111097,71.38888888888872,0.0,3.8421969086021472,64.83938172042947,0.0
3146,1.5,CC,3.852166666666646,67.43333333332923,0.0,3.8400170068027064,63.503401360541275,0.0,3.868741830065358,71.40522875816976,0.0,3.8422809139784913,64.85618279569829,0.0
3147,1.5,CC,3.8522499999999793,67.4499999999959,0.0,3.840102040816312,63.52040816326237,0.0,3.8688725490196063,71.42156862745081,0.0,3.8423649193548357,64.8729838709671,0.0
3148,1.5,CC,3.8523333333333127,67.46666666666256,0.0,3.8401870748299176,63.53741496598345,0.0,3.869003267973855,71.43790849673185,0.0,3.8424489247311797,64.88978494623592,0.0
3149,1.5,CC,3.8524166666666457,67.48333333332923,0.0,3.8402721088435228,63.554421768704536,0.0,3.869133986928103,71.45424836601289,0.0,3.8425329301075237,64.90658602150474,0.0
3150,1.5,CC,3.852499999999979,67.49999999999588,0.0,3.8403571428571284,63.57142857142563,0.0,3.8692647058823515,71.47058823529395,0.0,3.8426169354838677,64.92338709677354,0.0
3151,1.5,CC,3.8525833333333126,67.51666666666254,0.0,3.8404421768707335,63.58843537414671,0.0,3.8693954248366,71.48692810457499,0.0,3.8427009408602117,64.94018817204235,0.0
3152,1.5,CC,3.852666666666646,67.53333333332921,0.0,3.840527210884339,63.6054421768678,0.0,3.869526143790848,71.50326797385603,0.0,3.8427849462365558,64.95698924731117,0.0
3153,1.5,CC,3.852749999999979,67.54999999999588,0.0,3.8406122448979447,63.62244897958889,0.0,3.8696568627450967,71.51960784313708,0.0,3.8428689516128998,64.97379032257999,0.0
3154,1.5,CC,3.8528333333333125,67.56666666666254,0.0,3.84069727891155,63.63945578230997,0.0,3.869787581699345,71.53594771241812,0.0,3.8429529569892438,64.99059139784879,0.0
3155,1.5,CC,3.852916666666646,67.58333333332921,0.0,3.8407823129251555,63.65646258503106,0.0,3.8699183006535933,71.55228758169918,0.0,3.8430369623655882,65.0073924731176,0.0
3156,1.5,CC,3.8529999999999793,67.59999999999587,0.0,3.840867346938761,63.67346938775215,0.0,3.870049019607842,71.56862745098022,0.0,3.8431209677419322,65.02419354838642,0.0
3157,1.5,CC,3.8530833333333123,67.61666666666254,0.0,3.8409523809523662,63.690476190473234,0.0,3.87017973856209,71.58496732026126,0.0,3.8432049731182762,65.04099462365524,0.0
3158,1.5,CC,3.8531666666666458,67.6333333333292,0.0,3.841037414965972,63.70748299319432,0.0,3.8703104575163385,71.60130718954231,0.0,3.8432889784946203,65.05779569892405,0.0
3159,1.5,CC,3.853249999999979,67.64999999999587,0.0,3.841122448979577,63.7244897959154,0.0,3.8704411764705866,71.61764705882335,0.0,3.8433729838709643,65.07459677419286,0.0
3160,1.5,CC,3.8533333333333126,67.66666666666254,0.0,3.8412074829931826,63.741496598636495,0.0,3.870571895424835,71.63398692810439,0.0,3.8434569892473083,65.09139784946167,0.0
3161,1.5,CC,3.8534166666666456,67.6833333333292,0.0,3.841292517006788,63.75850340135758,0.0,3.8707026143790837,71.65032679738545,0.0,3.8435409946236523,65.10819892473049,0.0
3162,1.5,CC,3.853499999999979,67.69999999999587,0.0,3.8413775510203934,63.775510204078664,0.0,3.870833333333332,71.66666666666649,0.0,3.8436249999999963,65.1249999999993,0.0
3163,1.5,CC,3.8535833333333125,67.71666666666253,0.0,3.841462585033999,63.792517006799756,0.0,3.8709640522875803,71.68300653594754,0.0,3.8437090053763407,65.14180107526812,0.0
3164,1.5,CC,3.853666666666646,67.7333333333292,0.0,3.8415476190476046,63.80952380952084,0.0,3.8710947712418284,71.69934640522858,0.0,3.8437930107526848,65.15860215053692,0.0
3165,1.5,CC,3.853749999999979,67.74999999999586,0.0,3.8416326530612097,63.826530612241925,0.0,3.871225490196077,71.71568627450962,0.0,3.8438770161290288,65.17540322580574,0.0
3166,1.5,CC,3.8538333333333123,67.76666666666252,0.0,3.8417176870748153,63.843537414963016,0.0,3.8713562091503255,71.73202614379068,0.0,3.8439610215053728,65.19220430107455,0.0
3167,1.5,CC,3.853916666666646,67.78333333332918,0.0,3.8418027210884205,63.8605442176841,0.0,3.8714869281045736,71.74836601307172,0.0,3.844045026881717,65.20900537634337,0.0
3168,1.5,CC,3.853999999999979,67.79999999999585,0.0,3.841887755102026,63.877551020405186,0.0,3.871617647058822,71.76470588235276,0.0,3.844129032258061,65.22580645161217,0.0
3169,1.5,CC,3.854083333333312,67.81666666666251,0.0,3.8419727891156317,63.89455782312628,0.0,3.8717483660130703,71.78104575163381,0.0,3.844213037634405,65.24260752688099,0.0
3170,1.5,CC,3.8541666666666456,67.83333333332918,0.0,3.842057823129237,63.91156462584736,0.0,3.871879084967319,71.79738562091485,0.0,3.844297043010749,65.2594086021498,0.0
3171,1.5,CC,3.854249999999979,67.84999999999584,0.0,3.8421428571428424,63.928571428568446,0.0,3.8720098039215674,71.8137254901959,0.0,3.8443810483870933,65.27620967741862,0.0
3172,1.5,CC,3.8543333333333125,67.86666666666251,0.0,3.842227891156448,63.94557823128954,0.0,3.8721405228758154,71.83006535947695,0.0,3.8444650537634373,65.29301075268744,0.0
3173,1.5,CC,3.8544166666666455,67.88333333332918,0.0,3.842312925170053,63.96258503401062,0.0,3.872271241830064,71.84640522875799,0.0,3.8445490591397813,65.30981182795624,0.0
3174,1.5,CC,3.854499999999979,67.89999999999584,0.0,3.842397959183659,63.97959183673171,0.0,3.872401960784312,71.86274509803904,0.0,3.8446330645161253,65.32661290322505,0.0
3175,1.5,CC,3.8545833333333124,67.91666666666251,0.0,3.842482993197264,63.9965986394528,0.0,3.8725326797385606,71.87908496732008,0.0,3.8447170698924693,65.34341397849387,0.0
3176,1.5,CC,3.854666666666646,67.93333333332917,0.0,3.8425680272108695,64.01360544217388,0.0,3.872663398692809,71.89542483660112,0.0,3.8448010752688133,65.36021505376269,0.0
3177,1.5,CC,3.854749999999979,67.94999999999584,0.0,3.842653061224475,64.03061224489497,0.0,3.8727941176470573,71.91176470588218,0.0,3.8448850806451573,65.37701612903149,0.0
3178,1.5,CC,3.8548333333333122,67.9666666666625,0.0,3.8427380952380803,64.04761904761605,0.0,3.872924836601306,71.92810457516322,0.0,3.8449690860215013,65.3938172043003,0.0
3179,1.5,CC,3.8549166666666457,67.98333333332917,0.0,3.842823129251686,64.06462585033714,0.0,3.873055555555554,71.94444444444427,0.0,3.845053091397846,65.41061827956912,0.0
3180,1.5,CC,3.854999999999979,67.99999999999584,0.0,3.8429081632652915,64.08163265305824,0.0,3.8731862745098025,71.96078431372531,0.0,3.84513709677419,65.42741935483794,0.0
3181,1.5,CC,3.855083333333312,68.0166666666625,0.0,3.8429931972788967,64.09863945577932,0.0,3.873316993464051,71.97712418300635,0.0,3.845221102150534,65.44422043010675,0.0
3182,1.5,CC,3.8551666666666455,68.03333333332915,0.0,3.8430782312925023,64.1156462585004,0.0,3.873447712418299,71.99346405228741,0.0,3.845305107526878,65.46102150537556,0.0
3183,1.5,CC,3.855249999999979,68.04999999999582,0.0,3.8431632653061074,64.13265306122149,0.0,3.8735784313725476,72.00980392156845,0.0,3.845389112903222,65.47782258064437,0.0
3184,1.5,CC,3.8553333333333124,68.06666666666248,0.0,3.843248299319713,64.14965986394257,0.0,3.8737091503267957,72.02614379084949,0.0,3.845473118279566,65.49462365591319,0.0
3185,1.5,CC,3.8554166666666454,68.08333333332915,0.0,3.8433333333333186,64.16666666666366,0.0,3.8738398692810443,72.04248366013054,0.0,3.84555712365591,65.511424731182,0.0
3186,1.5,CC,3.855499999999979,68.09999999999582,0.0,3.8434183673469238,64.18367346938474,0.0,3.873970588235293,72.05882352941158,0.0,3.845641129032254,65.52822580645082,0.0
3187,1.5,CC,3.8555833333333123,68.11666666666248,0.0,3.8435034013605294,64.20068027210584,0.0,3.874101307189541,72.07516339869264,0.0,3.8457251344085983,65.54502688171962,0.0
3188,1.5,CC,3.8556666666666457,68.13333333332915,0.0,3.843588435374135,64.21768707482693,0.0,3.8742320261437895,72.09150326797368,0.0,3.8458091397849423,65.56182795698844,0.0
3189,1.5,CC,3.8557499999999787,68.14999999999581,0.0,3.84367346938774,64.23469387754801,0.0,3.8743627450980376,72.10784313725472,0.0,3.8458931451612863,65.57862903225725,0.0
3190,1.5,CC,3.855833333333312,68.16666666666248,0.0,3.8437585034013457,64.2517006802691,0.0,3.874493464052286,72.12418300653577,0.0,3.8459771505376303,65.59543010752607,0.0
3191,1.5,CC,3.8559166666666456,68.18333333332914,0.0,3.843843537414951,64.26870748299018,0.0,3.8746241830065347,72.14052287581681,0.0,3.8460611559139743,65.61223118279487,0.0
3192,1.5,CC,3.855999999999979,68.19999999999581,0.0,3.8439285714285565,64.28571428571126,0.0,3.8747549019607828,72.15686274509785,0.0,3.8461451612903184,65.62903225806369,0.0
3193,1.5,CC,3.856083333333312,68.21666666666248,0.0,3.844013605442162,64.30272108843236,0.0,3.8748856209150313,72.17320261437891,0.0,3.8462291666666624,65.6458333333325,0.0
3194,1.5,CC,3.8561666666666454,68.23333333332914,0.0,3.8440986394557672,64.31972789115345,0.0,3.8750163398692794,72.18954248365995,0.0,3.8463131720430064,65.66263440860132,0.0
3195,1.5,CC,3.856249999999979,68.24999999999581,0.0,3.844183673469373,64.33673469387453,0.0,3.875147058823528,72.205882352941,0.0,3.846397177419351,65.67943548387014,0.0
3196,1.5,CC,3.8563333333333123,68.26666666666247,0.0,3.8442687074829784,64.35374149659562,0.0,3.8752777777777765,72.22222222222204,0.0,3.846481182795695,65.69623655913894,0.0
3197,1.5,CC,3.8564166666666453,68.28333333332914,0.0,3.8443537414965836,64.3707482993167,0.0,3.8754084967320246,72.23856209150308,0.0,3.846565188172039,65.71303763440775,0.0
3198,1.5,CC,3.8564999999999787,68.29999999999579,0.0,3.844438775510189,64.38775510203779,0.0,3.875539215686273,72.25490196078414,0.0,3.846649193548383,65.72983870967657,0.0
3199,1.5,CC,3.856583333333312,68.31666666666246,0.0,3.8445238095237944,64.40476190475889,0.0,3.8756699346405212,72.27124183006518,0.0,3.846733198924727,65.74663978494539,0.0
3200,1.5,CC,3.8566666666666456,68.33333333332912,0.0,3.8446088435374,64.42176870747997,0.0,3.8758006535947698,72.28758169934622,0.0,3.846817204301071,65.76344086021419,0.0
3201,1.5,CC,3.8567499999999786,68.34999999999579,0.0,3.8446938775510056,64.43877551020105,0.0,3.8759313725490183,72.30392156862727,0.0,3.846901209677415,65.780241935483,0.0
3202,1.5,CC,3.856833333333312,68.36666666666245,0.0,3.8447789115646107,64.45578231292214,0.0,3.8760620915032664,72.32026143790831,0.0,3.846985215053759,65.79704301075182,0.0
3203,1.5,CC,3.8569166666666455,68.38333333332912,0.0,3.8448639455782163,64.47278911564322,0.0,3.876192810457515,72.33660130718937,0.0,3.8470692204301034,65.81384408602064,0.0
3204,1.5,CC,3.856999999999979,68.39999999999579,0.0,3.844948979591822,64.48979591836431,0.0,3.876323529411763,72.35294117647041,0.0,3.8471532258064474,65.83064516128945,0.0
3205,1.5,CC,3.857083333333312,68.41666666666245,0.0,3.845034013605427,64.50680272108539,0.0,3.8764542483660116,72.36928104575145,0.0,3.8472372311827914,65.84744623655826,0.0
3206,1.5,CC,3.8571666666666453,68.43333333332912,0.0,3.8451190476190327,64.52380952380649,0.0,3.87658496732026,72.3856209150325,0.0,3.8473212365591354,65.86424731182707,0.0
3207,1.5,CC,3.8572499999999788,68.44999999999578,0.0,3.845204081632638,64.54081632652758,0.0,3.8767156862745082,72.40196078431354,0.0,3.8474052419354794,65.88104838709589,0.0
3208,1.5,CC,3.857333333333312,68.46666666666245,0.0,3.8452891156462434,64.55782312924866,0.0,3.876846405228757,72.41830065359459,0.0,3.8474892473118234,65.8978494623647,0.0
3209,1.5,CC,3.857416666666645,68.48333333332911,0.0,3.845374149659849,64.57482993196975,0.0,3.876977124183005,72.43464052287564,0.0,3.8475732526881674,65.9146505376335,0.0
3210,1.5,CC,3.8574999999999786,68.49999999999578,0.0,3.845459183673454,64.59183673469083,0.0,3.8771078431372534,72.45098039215668,0.0,3.8476572580645114,65.93145161290232,0.0
3211,1.5,CC,3.857583333333312,68.51666666666245,0.0,3.84554421768706,64.60884353741191,0.0,3.877238562091502,72.46732026143773,0.0,3.847741263440856,65.94825268817114,0.0
3212,1.5,CC,3.8576666666666455,68.53333333332911,0.0,3.8456292517006654,64.62585034013301,0.0,3.87736928104575,72.48366013071877,0.0,3.8478252688172,65.96505376343995,0.0
3213,1.5,CC,3.8577499999999785,68.54999999999578,0.0,3.8457142857142705,64.6428571428541,0.0,3.8774999999999986,72.49999999999982,0.0,3.847909274193544,65.98185483870877,0.0
3214,1.5,CC,3.857833333333312,68.56666666666243,0.0,3.845799319727876,64.65986394557518,0.0,3.8776307189542467,72.51633986928087,0.0,3.847993279569888,65.99865591397757,0.0
3215,1.5,CC,3.8579166666666453,68.5833333333291,0.0,3.8458843537414813,64.67687074829627,0.0,3.8777614379084953,72.53267973856191,0.0,3.848077284946232,66.01545698924639,0.0
3216,1.5,CC,3.857999999999979,68.59999999999576,0.0,3.845969387755087,64.69387755101735,0.0,3.877892156862744,72.54901960784295,0.0,3.848161290322576,66.0322580645152,0.0
3217,1.5,CC,3.8580833333333118,68.61666666666243,0.0,3.8460544217686925,64.71088435373844,0.0,3.878022875816992,72.565359477124,0.0,3.84824529569892,66.04905913978402,0.0
3218,1.5,CC,3.858166666666645,68.63333333332909,0.0,3.8461394557822977,64.72789115645952,0.0,3.8781535947712404,72.58169934640505,0.0,3.848329301075264,66.06586021505282,0.0
3219,1.5,CC,3.8582499999999786,68.64999999999576,0.0,3.8462244897959033,64.74489795918062,0.0,3.8782843137254885,72.5980392156861,0.0,3.8484133064516084,66.08266129032164,0.0
3220,1.5,CC,3.858333333333312,68.66666666666242,0.0,3.846309523809509,64.7619047619017,0.0,3.878415032679737,72.61437908496714,0.0,3.8484973118279524,66.09946236559045,0.0
3221,1.5,CC,3.858416666666645,68.68333333332909,0.0,3.846394557823114,64.77891156462279,0.0,3.8785457516339856,72.63071895424818,0.0,3.8485813172042964,66.11626344085927,0.0
3222,1.5,CC,3.8584999999999785,68.69999999999575,0.0,3.8464795918367196,64.79591836734387,0.0,3.8786764705882337,72.64705882352924,0.0,3.8486653225806404,66.13306451612809,0.0
3223,1.5,CC,3.858583333333312,68.71666666666242,0.0,3.8465646258503248,64.81292517006496,0.0,3.8788071895424823,72.66339869281028,0.0,3.8487493279569844,66.14986559139689,0.0
3224,1.5,CC,3.8586666666666454,68.73333333332909,0.0,3.8466496598639304,64.82993197278604,0.0,3.8789379084967304,72.67973856209132,0.0,3.8488333333333284,66.1666666666657,0.0
3225,1.5,CC,3.8587499999999784,68.74999999999575,0.0,3.846734693877536,64.84693877550714,0.0,3.879068627450979,72.69607843137237,0.0,3.8489173387096725,66.18346774193452,0.0
3226,1.5,CC,3.858833333333312,68.76666666666242,0.0,3.846819727891141,64.86394557822823,0.0,3.8791993464052275,72.71241830065341,0.0,3.8490013440860165,66.20026881720334,0.0
3227,1.5,CC,3.8589166666666452,68.78333333332908,0.0,3.8469047619047467,64.88095238094931,0.0,3.8793300653594756,72.72875816993447,0.0,3.849085349462361,66.21706989247215,0.0
3228,1.5,CC,3.8589999999999787,68.79999999999575,0.0,3.8469897959183523,64.8979591836704,0.0,3.879460784313724,72.7450980392155,0.0,3.849169354838705,66.23387096774096,0.0
3229,1.5,CC,3.8590833333333117,68.81666666666241,0.0,3.8470748299319575,64.91496598639148,0.0,3.879591503267972,72.76143790849655,0.0,3.849253360215049,66.25067204300977,0.0
3230,1.5,CC,3.859166666666645,68.83333333332907,0.0,3.847159863945563,64.93197278911256,0.0,3.8797222222222207,72.7777777777776,0.0,3.849337365591393,66.26747311827859,0.0
3231,1.5,CC,3.8592499999999785,68.84999999999573,0.0,3.8472448979591682,64.94897959183365,0.0,3.8798529411764693,72.79411764705864,0.0,3.849421370967737,66.2842741935474,0.0
3232,1.5,CC,3.859333333333312,68.8666666666624,0.0,3.847329931972774,64.96598639455475,0.0,3.8799836601307174,72.81045751633968,0.0,3.849505376344081,66.3010752688162,0.0
3233,1.5,CC,3.859416666666645,68.88333333332906,0.0,3.8474149659863794,64.98299319727583,0.0,3.880114379084966,72.82679738562074,0.0,3.849589381720425,66.31787634408502,0.0
3234,1.5,CC,3.8594999999999784,68.89999999999573,0.0,3.8474999999999846,64.99999999999692,0.0,3.880245098039214,72.84313725490178,0.0,3.849673387096769,66.33467741935384,0.0
3235,1.5,CC,3.859583333333312,68.9166666666624,0.0,3.84758503401359,65.017006802718,0.0,3.8803758169934626,72.85947712418283,0.0,3.8497573924731134,66.35147849462265,0.0
3236,1.5,CC,3.8596666666666453,68.93333333332906,0.0,3.847670068027196,65.03401360543909,0.0,3.880506535947711,72.87581699346387,0.0,3.8498413978494574,66.36827956989147,0.0
3237,1.5,CC,3.8597499999999783,68.94999999999573,0.0,3.847755102040801,65.05102040816017,0.0,3.880637254901959,72.89215686274491,0.0,3.8499254032258015,66.38508064516027,0.0
3238,1.5,CC,3.8598333333333117,68.96666666666239,0.0,3.8478401360544066,65.06802721088127,0.0,3.8807679738562078,72.90849673202597,0.0,3.8500094086021455,66.40188172042909,0.0
3239,1.5,CC,3.859916666666645,68.98333333332906,0.0,3.8479251700680117,65.08503401360235,0.0,3.880898692810456,72.924836601307,0.0,3.8500934139784895,66.4186827956979,0.0
3240,1.5,CC,3.8599999999999786,68.99999999999572,0.0,3.8480102040816173,65.10204081632344,0.0,3.8810294117647044,72.94117647058805,0.0,3.8501774193548335,66.43548387096672,0.0
3241,1.5,CC,3.8600833333333116,69.01666666666239,0.0,3.848095238095223,65.11904761904452,0.0,3.881160130718953,72.9575163398691,0.0,3.8502614247311775,66.45228494623552,0.0
3242,1.5,CC,3.860166666666645,69.03333333332905,0.0,3.848180272108828,65.1360544217656,0.0,3.881290849673201,72.97385620915014,0.0,3.8503454301075215,66.46908602150434,0.0
